movie,image,movie_type,annot_group,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,sum,exp_sum,intensity1,intensity2,intensity3,intensity4,intensity5,intensity_mean,intensity_sd
MonsterInLawHM,monster_3_19073_27.jpg,H,7,0.03,0.31,0.0,0.0,0.0,0.0,0.0,1.97,1.33,0.62,0.0,0.15,0.0,0.0,0.84,0.0,1.27,6.52,0.0237522866270926,4,4,3,1,3,3.0,1.095445115010332
MonsterInLawHM,monster_11_39785_24.jpg,H,8,0.38,0.1,0.0,0.11,0.52,0.0,0.0,1.55,1.12,1.22,0.0,0.23,0.0,0.0,0.3,0.99,0.0,6.5200000000000005,0.0255644317986512,2,3,2,3,3,2.6,0.4898979485566356
MonsterInLawHM,monster_29_29529_73.jpg,H,5,1.17,0.22,0.1,1.76,0.0,0.09,0.35,0.34,0.0,0.62,0.0,0.0,0.0,0.0,0.5,1.4,0.0,6.550000000000001,0.032987566384339,3,5,4,1,3,3.2,1.32664991614216
MonsterInLawHM,monster_60_44201_74.jpg,H,9,0.96,1.07,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.37,0.0,0.0,0.14,1.72,0.0,7.27,0.0395774933607803,3,6,4,4,6,4.6,1.2
MonsterInLawHM,monster_41_12417_69.jpg,H,2,0.0,0.0,0.22,0.0,0.79,0.0,0.0,1.24,1.3,1.27,0.0,0.0,0.0,0.0,2.02,0.0,0.62,7.46,0.033701710809344,4,4,5,4,4,4.2,0.3999999999999999
MonsterInLawHM,monster_27_36161_87.jpg,H,7,1.27,0.0,0.0,2.0,0.14,0.0,0.0,0.65,1.31,1.05,0.0,0.0,0.0,0.32,0.78,0.0,0.13,7.650000000000001,0.0377444487781033,1,6,5,3,3,3.6,1.743559577416269
MonsterInLawHM,monster_5_58209_98.jpg,H,6,0.39,0.0,0.84,0.98,0.34,0.0,0.53,2.02,0.4,1.62,0.0,0.45,0.0,0.0,0.16,0.0,0.05,7.78,0.0297805357391851,3,4,3,4,1,3.0,1.095445115010332
MonsterInLawHM,monster_40_44201_105.jpg,H,10,0.83,0.0,0.86,1.72,0.0,0.0,0.0,1.21,0.44,0.0,0.37,0.0,0.02,0.0,0.71,1.72,0.0,7.88,0.0356483488322302,4,2,4,5,3,3.6,1.019803902718557
MonsterInLawHM,monster_31_39705_0.jpg,H,6,1.13,0.18,0.03,0.15,0.07,1.62,0.27,1.3,0.95,0.81,0.16,0.0,0.67,0.0,0.17,0.52,0.0,8.03,0.0349270895404884,2,2,2,2,2,2.0,0.0
MonsterInLawHM,monster_25_45873_116.jpg,H,10,0.39,0.0,2.61,0.87,0.14,0.11,0.0,0.8,0.65,0.62,0.0,0.85,0.0,0.02,0.0,0.0,1.23,8.29,0.0410959363225487,4,5,5,4,3,4.2,0.7483314773547882
MonsterInLawHM,monster_54_47193_6.jpg,H,10,2.01,1.3,0.0,1.27,0.0,0.0,0.0,0.29,0.22,0.0,0.76,1.0,0.0,0.0,0.08,1.61,0.0,8.54,0.0448896068479119,2,3,2,1,2,2.0,0.6324555320336759
MonsterInLawHM,monster_35_60625_70.jpg,H,1,1.85,1.28,0.0,0.33,0.0,0.29,0.0,0.96,0.71,0.88,0.0,0.0,0.0,0.0,0.69,1.7,0.0,8.69,0.0415453672762972,2,3,5,2,3,3.0,1.095445115010332
MonsterInLawHM,monster_45_40562_76.jpg,H,10,1.44,0.0,1.99,0.0,0.0,1.34,0.0,0.22,0.02,0.28,0.0,0.0,0.0,0.0,1.28,2.05,0.25,8.87,0.0480413092486734,4,4,3,5,3,3.8,0.7483314773547882
MonsterInLawHM,monster_48_43993_69.jpg,H,7,1.44,1.18,0.36,0.64,0.0,1.31,0.17,0.49,0.08,0.0,0.58,0.0,0.0,0.0,0.51,2.44,0.0,9.2,0.0475569465033255,3,5,5,5,6,4.8,0.9797958971132712
MonsterInLawHM,monster_60_14265_12.jpg,H,2,1.71,0.95,0.0,0.0,0.0,0.0,0.0,1.27,0.36,1.8,0.16,1.31,0.84,0.94,0.0,0.0,0.0,9.34,0.043461985650921,2,2,2,2,4,2.4,0.8
MonsterInLawHM,monster_43_19193_65.jpg,H,4,0.44,0.0,1.38,0.1,0.64,1.11,0.12,0.89,1.18,1.6,0.0,0.0,0.0,0.59,0.57,0.82,0.13,9.57,0.0454975625759626,3,3,4,2,3,3.0,0.6324555320336759
MonsterInLawHM,monster_84_71401_0.jpg,H,5,1.6,0.0,1.16,0.0,0.06,1.17,0.14,0.3,0.86,0.44,1.19,1.22,1.02,0.0,0.0,0.49,0.14,9.79,0.0500026027513291,2,4,4,5,6,4.2,1.32664991614216
MonsterInLawHM,monster_43_22826_0.jpg,H,6,0.82,0.59,0.0,1.83,0.37,0.29,0.0,0.0,0.74,0.81,0.18,0.5,1.17,0.0,0.03,2.54,0.0,9.87,0.053909780380043,3,1,5,2,3,2.8,1.32664991614216
MonsterInLawHM,monster_62_129777_6.jpg,H,3,1.9,1.49,0.34,1.15,0.23,0.59,0.0,1.36,0.14,0.0,0.43,0.45,0.25,0.05,0.52,1.14,0.0,10.04,0.045893113691348,4,2,6,4,5,4.2,1.32664991614216
MonsterInLawHM,monster_21_35817_90.jpg,H,6,1.18,0.0,0.0,1.48,0.66,0.87,0.0,1.8,0.3,0.35,0.0,0.0,0.44,0.0,1.02,1.25,0.83,10.18,0.0437497786400482,3,2,4,2,3,2.8,0.7483314773547882
MonsterInLawHM,monster_46_29977_55.jpg,H,4,1.46,1.09,0.0,0.0,1.26,1.46,0.0,0.35,1.21,0.0,0.28,0.06,0.29,0.19,0.96,0.96,0.67,10.24,0.0521746874123642,2,4,3,4,4,3.4,0.8
MonsterInLawHM,monster_28_131329_64.jpg,H,5,0.63,0.86,0.0,0.0,0.0,0.0,0.0,2.33,0.36,1.32,0.75,0.89,0.0,0.0,0.56,0.0,2.67,10.37,0.0442350345239948,1,7,4,4,4,4.0,1.8973665961010275
MonsterInLawHM,monster_50_25562_85.jpg,H,6,2.19,0.88,0.0,1.3,0.0,0.0,0.0,1.56,1.31,1.44,0.0,0.41,0.0,0.0,0.0,1.13,0.32,10.54,0.0488881642803116,2,1,3,2,3,2.2,0.7483314773547882
MonsterInLawHM,monster_37_68857_79.jpg,H,5,1.26,0.0,1.66,0.18,0.96,1.01,0.0,1.62,1.01,0.0,0.0,0.0,0.0,0.0,2.12,0.84,0.0,10.66,0.0491232338708078,3,7,5,2,7,4.8,2.039607805437114
MonsterInLawHM,monster_26_83657_40.jpg,H,10,0.84,1.58,0.0,0.54,1.19,0.0,0.0,0.42,1.16,0.62,0.94,0.63,1.92,0.0,0.0,0.0,0.86,10.7,0.0547719681333839,4,5,4,6,7,5.2,1.16619037896906
MonsterInLawHM,monster_55_60897_19.jpg,H,3,1.62,0.9,0.0,0.99,0.0,0.0,0.0,1.7,0.74,1.39,0.08,0.0,0.0,0.0,1.23,2.11,0.0,10.76,0.04939371616427,1,2,6,6,4,3.8,2.0396078054371136
MonsterInLawHM,monster_38_4069_108.jpg,H,5,0.77,0.75,0.0,0.0,1.09,0.0,0.0,1.19,2.26,1.73,0.0,0.0,0.37,0.0,0.36,0.0,2.37,10.89,0.0544716219086889,2,7,4,3,6,4.4,1.8547236990991407
MonsterInLawHM,monster_61_25473_22.jpg,H,8,1.74,2.28,0.0,0.13,0.38,0.0,0.0,1.33,0.48,0.0,1.08,0.5,0.0,0.0,0.75,1.91,0.59,11.17,0.0540944500034906,4,6,5,3,4,4.4,1.0198039027185568
MonsterInLawHM,monster_70_74225_17.jpg,H,9,2.69,2.47,0.64,1.3,0.1,0.0,0.0,0.0,0.38,1.53,0.73,1.05,0.0,0.0,0.0,0.0,0.39,11.28,0.0638715647373099,3,4,5,4,3,3.8,0.7483314773547882
MonsterInLawHM,monster_57_72001_213.jpg,H,10,0.8,0.0,0.0,0.0,1.46,0.68,0.82,1.51,1.5,0.45,0.74,1.26,1.12,0.4,0.0,0.23,0.52,11.49,0.0521900239380336,4,5,5,4,6,4.8,0.7483314773547882
MonsterInLawHM,monster_42_73073_139.jpg,H,2,1.88,1.01,0.57,0.0,0.25,0.0,0.0,1.8,1.73,2.5,0.0,0.58,0.68,0.0,0.53,0.0,0.0,11.53,0.0540081518392895,3,2,2,2,3,2.4,0.4898979485566356
MonsterInLawHM,monster_47_67537_6.jpg,H,10,0.56,0.0,0.48,0.0,1.15,1.81,0.54,1.22,1.56,0.59,0.79,0.0,0.0,0.0,1.31,0.88,0.79,11.68,0.0553936319143466,4,5,4,6,4,4.6,0.8
MonsterInLawHM,monster_59_71401_26.jpg,H,1,2.04,0.5,1.28,0.57,0.0,0.0,0.0,1.16,0.27,0.58,0.96,1.54,0.84,0.0,0.0,1.3,0.74,11.78,0.0567562271139168,1,2,4,2,3,2.4,1.019803902718557
MonsterInLawHM,monster_67_4625_112.jpg,H,7,2.09,0.38,2.75,0.0,0.8,1.04,1.12,1.84,0.41,0.0,0.06,0.0,0.0,0.0,1.3,0.06,0.0,11.85,0.0563266759851887,6,5,3,4,4,4.4,1.0198039027185568
MonsterInLawHM,monster_75_85234_47.jpg,H,4,2.3,1.73,0.6,1.34,0.0,0.0,0.0,1.08,0.86,2.46,0.0,1.44,0.0,0.1,0.09,0.0,0.0,11.999999999999998,0.0618392326415752,1,3,3,5,3,3.0,1.2649110640673518
MonsterInLawHM,monster_44_67625_111.jpg,H,6,0.0,0.0,0.0,0.18,1.19,1.18,0.0,1.84,2.58,1.34,0.0,0.0,0.0,0.0,1.84,0.0,1.9,12.05,0.0579237644101649,4,6,4,5,5,4.8,0.7483314773547882
MonsterInLawHM,monster_51_36161_26.jpg,H,2,2.8,1.29,0.0,1.58,0.7,0.0,0.0,1.67,1.02,0.51,1.25,1.0,0.0,0.0,0.42,0.0,0.0,12.239999999999998,0.0586845566652629,4,4,5,1,5,3.8,1.469693845669907
MonsterInLawHM,monster_24_123185_10.jpg,H,7,1.56,0.0,0.0,0.58,0.59,1.14,0.0,5.0,0.75,0.0,0.52,0.75,0.79,0.0,0.27,0.0,0.35,12.3,0.0377221291126722,5,5,5,3,2,4.0,1.2649110640673518
MonsterInLawHM,monster_32_66921_78.jpg,H,2,0.0,0.0,0.31,0.0,1.76,0.31,0.0,2.25,2.54,0.78,0.0,0.0,0.0,0.0,2.75,0.0,1.68,12.38,0.059144904452679,4,4,4,5,5,4.4,0.4898979485566356
MonsterInLawHM,monster_53_26105_102.jpg,H,4,1.84,1.83,0.0,0.61,0.58,0.0,0.0,1.98,1.06,1.1,0.63,0.89,0.0,0.0,0.18,1.75,0.0,12.45,0.0566359294375433,2,5,5,6,4,4.4,1.3564659966250536
MonsterInLawHM,monster_63_49658_69.jpg,H,7,0.12,1.01,1.21,0.0,1.65,1.44,0.55,1.64,1.87,0.02,1.1,0.0,0.0,0.0,0.79,1.18,0.03,12.609999999999998,0.0590672685256567,4,7,6,6,5,5.6,1.0198039027185568
MonsterInLawHM,monster_82_38553_81.jpg,H,5,1.32,0.57,1.04,0.14,1.29,0.68,0.15,1.37,1.8,2.42,0.09,0.38,0.0,0.0,1.44,0.0,0.0,12.69,0.0621222041830583,3,1,3,1,6,2.8,1.833030277982336
MonsterInLawHM,monster_78_72841_46.jpg,H,5,1.85,1.28,0.0,0.0,0.6,0.0,0.0,1.23,1.76,2.79,0.0,1.2,1.21,0.09,0.0,0.0,1.02,13.029999999999998,0.0664957634818101,2,5,4,3,6,4.0,1.4142135623730951
MonsterInLawHM,monster_67_52577_22.jpg,H,3,0.79,0.0,0.0,0.93,1.17,2.17,0.18,2.33,1.86,0.87,1.25,0.0,0.0,0.0,1.66,0.11,0.0,13.32,0.0602463423212105,3,4,6,5,7,5.0,1.4142135623730951
MonsterInLawHM,monster_65_129857_31.jpg,H,8,3.34,1.98,1.03,2.05,0.0,0.06,0.0,1.12,0.8,1.31,0.0,0.0,0.66,0.62,0.38,0.0,0.0,13.350000000000003,0.0708117637194374,4,4,6,2,4,4.0,1.2649110640673518
MonsterInLawHM,monster_56_98953_16.jpg,H,6,0.98,0.97,0.74,0.29,1.4,0.0,0.0,2.22,2.61,2.47,0.0,0.4,0.05,0.0,1.4,0.0,0.0,13.53,0.0638630577352324,5,5,5,6,2,4.6,1.3564659966250536
MonsterInLawHM,monster_64_26105_64.jpg,H,3,1.06,1.9,0.0,1.16,1.08,0.16,0.07,2.09,1.02,0.0,1.23,0.0,0.0,0.0,1.88,1.91,0.0,13.560000000000002,0.0629317387781937,3,4,7,5,7,5.2,1.6
MonsterInLawHM,monster_71_73073_151.jpg,H,1,1.97,1.25,0.0,0.13,0.47,0.0,0.0,1.71,2.05,3.64,0.0,1.42,0.85,0.11,0.0,0.0,0.0,13.599999999999998,0.0707315396980497,1,4,5,2,4,3.2,1.469693845669907
MonsterInLawHM,monster_69_22532_74.jpg,H,4,0.0,0.0,1.76,0.0,1.77,0.66,0.0,1.48,2.5,3.36,0.0,1.4,0.0,0.09,0.0,0.0,0.65,13.67,0.0723601461165709,3,4,5,5,4,4.2,0.7483314773547882
MonsterInLawHM,monster_66_25562_28.jpg,H,2,2.02,0.91,0.13,1.67,0.0,0.0,0.0,2.57,0.95,3.47,0.0,0.98,0.0,0.27,0.0,0.48,0.29,13.74,0.0650407286497713,2,3,2,2,4,2.6,0.8
MonsterInLawHM,monster_49_81852_6.jpg,H,1,0.88,0.38,0.3,0.0,0.0,0.0,0.0,2.5,1.05,1.46,0.97,1.45,1.2,0.0,0.53,0.79,2.31,13.82,0.0611407657072046,1,2,2,2,3,2.0,0.6324555320336759
MonsterInLawHM,monster_76_98953_101.jpg,H,9,2.19,2.64,0.0,0.0,0.89,0.0,0.0,1.63,2.38,2.44,0.0,0.14,0.03,0.0,1.75,0.0,0.0,14.09,0.0737101022778956,4,4,4,5,5,4.4,0.4898979485566356
MonsterInLawHM,monster_58_53345_15.jpg,H,3,0.0,0.0,0.28,0.0,2.06,1.5,0.0,1.79,2.92,1.46,0.0,0.0,0.16,0.0,2.5,0.0,1.51,14.18,0.0725631621638868,2,3,6,5,5,4.2,1.469693845669907
MonsterInLawHM,monster_73_129777_70.jpg,H,1,2.35,2.49,0.0,1.68,0.48,0.25,0.0,1.13,0.97,0.0,0.34,0.0,0.28,0.0,2.4,1.87,0.0,14.239999999999998,0.0755065159918784,4,5,3,3,4,3.8,0.7483314773547882
MonsterInLawHM,monster_52_49658_190.jpg,H,8,0.88,1.31,0.93,0.0,1.14,0.28,0.0,1.84,2.36,0.53,1.31,0.57,0.0,0.0,1.23,1.27,1.25,14.9,0.0705410117029871,3,6,7,4,5,5.0,1.4142135623730951
MonsterInLawHM,monster_77_36161_17.jpg,H,6,1.8,0.57,0.0,2.19,1.05,0.0,0.0,2.14,2.0,2.11,0.0,0.0,0.0,0.49,2.56,0.0,0.0,14.91,0.0735608623536466,5,5,5,5,4,4.8,0.3999999999999999
MonsterInLawHM,monster_72_30153_85.jpg,H,4,0.91,0.26,0.0,0.41,1.46,1.76,0.34,2.06,1.58,1.14,0.49,2.44,1.23,0.7,0.06,0.64,0.0,15.48,0.0731271118278372,3,5,3,5,3,3.8,0.9797958971132712
MonsterInLawHM,monster_70_39449_103.jpg,H,7,2.07,0.0,0.22,0.0,1.56,1.36,0.0,2.17,3.18,2.68,0.14,0.33,0.0,0.0,2.12,0.0,0.0,15.830000000000002,0.0814103917146495,7,5,4,4,2,4.4,1.624807680927192
MonsterInLawHM,monster_80_36161_9.jpg,H,4,2.25,0.37,0.0,1.38,1.06,0.76,0.0,2.75,2.72,1.44,0.0,0.0,0.0,0.39,2.57,0.19,0.0,15.88,0.0755835925984837,5,5,7,4,4,5.0,1.095445115010332
MonsterInLawHM,monster_83_71401_140.jpg,H,9,1.46,0.0,2.52,0.39,0.13,1.4,0.0,1.31,0.7,1.36,1.58,2.07,1.57,0.0,0.13,1.02,1.14,16.78,0.0858972136696389,2,3,4,3,4,3.2,0.7483314773547882
MonsterInLawHM,monster_79_107625_47.jpg,H,5,1.98,0.0,0.0,1.64,1.12,0.67,0.04,3.96,1.21,0.41,1.28,0.0,1.49,0.0,1.92,0.45,2.1,18.270000000000003,0.079049227093277,2,7,4,4,5,4.4,1.624807680927192
PiratesOfCaribbeanHM,pirates_20_176073_197.jpg,H,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.56,0.0,0.02,0.0,0.0,0.22,0.0,1.2000000000000002,0.0058627927359755,1,2,3,2,4,2.4,1.019803902718557
PiratesOfCaribbeanHM,pirates_6_122310_86.jpg,H,1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.17,0.0,0.0,0.0,1.06,0.0,2.17,0.0110801448739805,4,2,3,2,3,2.8,0.7483314773547882
PiratesOfCaribbeanHM,pirates_2_200177_81.jpg,H,3,0.31,0.0,0.38,0.0,0.0,0.0,0.09,0.31,0.0,0.11,1.01,0.0,0.17,0.0,0.0,0.22,0.0,2.6,0.0114548812956308,2,1,2,2,5,2.4,1.3564659966250536
PiratesOfCaribbeanHM,pirates_11_42425_28.jpg,H,9,0.19,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.17,0.28,3.2700000000000005,0.0168818897931333,1,2,2,3,2,2.0,0.6324555320336759
PiratesOfCaribbeanHM,pirates_3_95183_64.jpg,H,6,0.78,0.49,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.59,0.0,0.49,0.0,0.0,0.18,0.0,3.53,0.0160038689813137,3,1,2,1,4,2.2,1.16619037896906
PiratesOfCaribbeanHM,pirates_4_113449_17.jpg,H,8,0.44,0.44,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.36,0.95,0.0,3.87,0.0199833929038334,6,4,4,6,5,5.0,0.8944271909999159
PiratesOfCaribbeanHM,pirates_15_192817_192.jpg,H,7,0.86,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.44,1.4,0.0,0.01,0.0,0.0,3.91,0.0204038621502928,2,4,4,4,3,3.4,0.8
PiratesOfCaribbeanHM,pirates_3_29049_42.jpg,H,5,0.0,0.88,0.12,0.75,0.94,0.0,0.21,0.0,0.06,0.4,0.0,0.0,0.0,0.0,0.1,0.8,0.0,4.26,0.0215887975788146,3,3,4,2,5,3.4,1.019803902718557
PiratesOfCaribbeanHM,pirates_14_112620_163.jpg,H,8,0.32,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.25,1.35,0.0,0.0,0.0,0.0,0.37,4.31,0.0225236030295705,4,3,5,6,5,4.6,1.0198039027185568
PiratesOfCaribbeanHM,pirates_4_201473_45.jpg,H,9,0.0,0.0,0.14,0.0,0.0,0.0,1.41,1.06,0.0,0.93,0.37,0.0,0.52,0.1,0.0,0.0,0.0,4.529999999999999,0.0180080037313437,1,6,5,2,3,3.4,1.8547236990991407
PiratesOfCaribbeanHM,pirates_17_2505_66.jpg,H,8,0.96,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.44,0.0,0.0,0.4,0.0,0.4,0.0,0.9,4.54,0.0235158363442609,7,6,5,4,3,5.0,1.4142135623730951
PiratesOfCaribbeanHM,pirates_5_200337_73.jpg,H,9,0.92,0.76,0.84,0.0,0.0,0.0,0.62,0.54,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.48,0.0,4.609999999999999,0.0206168546933809,2,6,4,4,1,3.4,1.743559577416269
PiratesOfCaribbeanHM,pirates_37_162609_25.jpg,H,9,2.54,0.28,0.0,0.0,0.0,0.0,0.16,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.83,1.05,0.0,5.21,0.0276844196622033,2,6,3,3,2,3.2,1.469693845669907
PiratesOfCaribbeanHM,pirates_20_188937_59.jpg,H,2,0.0,0.0,0.27,0.43,0.48,0.0,0.64,0.34,0.97,0.09,0.0,0.0,0.0,0.0,1.61,0.49,0.0,5.32,0.0258330194380073,3,3,6,3,4,3.8,1.16619037896906
PiratesOfCaribbeanHM,pirates_2_201737_99.jpg,H,10,0.6,0.59,0.31,0.51,0.0,0.0,0.4,0.64,0.0,0.0,0.68,0.0,0.0,0.0,0.0,1.6,0.0,5.33,0.0242438849355286,5,5,5,6,3,4.8,0.9797958971132712
PiratesOfCaribbeanHM,pirates_4_40505_92.jpg,H,1,1.08,1.49,0.0,1.23,0.02,0.0,0.0,0.0,0.0,0.0,0.28,0.36,0.0,0.43,0.0,0.48,0.0,5.370000000000001,0.0280988388806118,1,1,2,2,3,1.8,0.7483314773547883
PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,1.37,0.0,0.0,0.62,0.0,0.08,0.44,0.09,0.0,0.61,0.84,0.0,0.04,0.05,0.33,0.32,0.66,5.45,0.0273353563072389,3,3,4,2,1,2.6,1.019803902718557
PiratesOfCaribbeanHM,pirates_11_18140_56.jpg,H,5,0.57,0.0,1.11,0.75,0.0,0.0,0.0,0.0,0.0,0.06,1.66,0.0,0.0,1.05,0.0,0.4,0.0,5.6000000000000005,0.0295098602662372,2,3,2,3,5,3.0,1.095445115010332
PiratesOfCaribbeanHM,pirates_0_115017_36.jpg,H,9,0.46,0.44,0.0,0.31,0.0,0.0,0.0,0.62,0.78,0.85,0.0,0.11,0.0,0.3,1.1,0.76,0.0,5.73,0.0259048867805828,2,6,6,4,3,4.2,1.6
PiratesOfCaribbeanHM,pirates_17_28249_6.jpg,H,2,1.59,1.11,0.0,1.01,0.0,0.21,0.0,0.56,0.0,0.0,0.28,0.64,0.51,0.0,0.0,0.0,0.0,5.91,0.0280337477120332,3,3,1,3,1,2.2,0.9797958971132712
PiratesOfCaribbeanHM,pirates_16_143802_223.jpg,H,6,1.24,0.0,0.0,0.97,0.36,0.0,0.0,0.54,0.0,0.0,1.15,0.5,0.0,0.0,0.74,0.0,0.64,6.14,0.0289474170350274,2,2,4,2,3,2.6,0.8
PiratesOfCaribbeanHM,pirates_22_40505_61.jpg,H,7,1.12,1.49,0.0,1.08,0.01,0.0,0.0,0.0,0.0,0.0,0.32,0.73,0.0,0.66,0.0,0.75,0.0,6.16,0.0321837509814366,2,3,3,2,3,2.6,0.4898979485566356
PiratesOfCaribbeanHM,pirates_15_64985_0.jpg,H,7,1.5,0.0,0.37,1.09,0.2,0.56,0.73,0.0,0.0,0.0,0.25,0.42,0.27,0.01,0.44,0.35,0.0,6.19,0.0317151287168655,2,4,4,4,1,3.0,1.2649110640673518
PiratesOfCaribbeanHM,pirates_12_113785_19.jpg,H,2,0.38,0.0,0.0,0.0,0.72,0.0,0.0,1.56,0.97,1.1,0.0,0.66,0.47,0.0,0.0,0.3,0.21,6.37,0.0244376904283601,3,2,2,2,2,2.2,0.3999999999999999
PiratesOfCaribbeanHM,pirates_24_136457_18.jpg,H,6,1.27,0.21,1.33,0.13,0.0,0.0,0.43,0.0,0.0,0.0,0.82,0.52,0.29,0.0,0.98,0.49,0.0,6.470000000000001,0.0334169033443671,4,5,5,4,3,4.2,0.7483314773547882
PiratesOfCaribbeanHM,pirates_39_75811_0.jpg,H,3,0.57,0.02,0.0,0.34,0.0,0.0,0.0,0.66,0.0,1.06,1.33,0.0,0.0,0.0,0.05,2.18,0.34,6.550000000000001,0.0320746569690183,1,2,6,4,5,3.6,1.8547236990991407
PiratesOfCaribbeanHM,pirates_36_202194_150.jpg,H,4,0.73,1.14,0.06,0.08,0.26,0.0,0.0,0.69,0.99,1.66,0.0,0.5,0.0,0.08,0.59,0.03,0.0,6.81,0.0320088233747906,4,5,6,7,4,5.2,1.16619037896906
PiratesOfCaribbeanHM,pirates_19_189185_54.jpg,H,5,0.0,0.0,0.46,0.11,0.07,0.0,0.52,1.46,0.76,0.0,0.0,0.48,0.74,0.0,1.79,0.07,0.47,6.93,0.0284723958112165,3,7,4,5,6,5.0,1.4142135623730951
PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,1.5,0.36,0.0,1.51,0.0,0.0,0.0,0.1,0.0,0.0,0.86,0.0,0.0,0.25,0.0,2.77,0.0,7.35,0.0413302074456305,3,4,2,4,1,2.8,1.16619037896906
PiratesOfCaribbeanHM,pirates_25_113449_7.jpg,H,7,0.04,0.75,0.45,1.69,0.0,0.0,0.0,0.22,0.0,1.36,1.29,0.0,0.0,0.0,1.17,0.55,0.0,7.52,0.0389016682449075,3,5,4,6,4,4.4,1.0198039027185568
PiratesOfCaribbeanHM,pirates_60_133657_13.jpg,H,7,1.87,1.28,0.31,1.11,0.17,0.34,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.05,1.29,0.0,7.56,0.0404585680941384,2,7,4,3,3,3.8,1.7204650534085253
PiratesOfCaribbeanHM,pirates_40_19211_48.jpg,H,1,0.74,0.0,1.26,1.73,0.0,1.06,0.17,0.09,0.0,0.0,1.06,0.56,0.0,0.0,0.0,0.91,0.0,7.58,0.0396427278688808,7,5,5,3,6,5.2,1.32664991614216
PiratesOfCaribbeanHM,pirates_37_44353_42.jpg,H,8,2.59,0.0,1.78,0.61,0.0,0.06,0.55,0.0,0.0,0.0,0.32,0.0,0.04,1.1,0.57,0.0,0.0,7.620000000000001,0.0424858954426786,6,5,5,6,6,5.6,0.4898979485566356
PiratesOfCaribbeanHM,pirates_9_3609_111.jpg,H,7,1.4,0.21,0.26,1.35,0.11,0.0,0.0,1.88,0.35,0.0,0.02,0.0,0.0,0.0,1.96,0.0,0.25,7.789999999999998,0.0319899505191998,3,6,4,5,4,4.4,1.0198039027185568
PiratesOfCaribbeanHM,pirates_23_147099_85.jpg,H,1,0.37,0.0,0.0,1.67,0.4,0.73,0.0,1.8,0.46,0.0,0.79,0.41,0.43,0.0,0.68,0.0,0.07,7.81,0.0309797358480876,1,2,4,2,2,2.2,0.9797958971132712
PiratesOfCaribbeanHM,pirates_52_31084_4.jpg,H,1,0.97,0.0,1.49,0.8,0.64,2.01,0.67,0.25,0.0,0.0,0.98,0.19,0.0,0.0,0.0,0.0,0.0,8.0,0.0415316550136701,1,4,4,1,3,2.6,1.3564659966250538
PiratesOfCaribbeanHM,pirates_44_112620_132.jpg,H,4,1.8,0.47,0.71,0.25,0.0,0.0,0.0,0.0,0.0,0.8,1.45,2.61,0.0,0.0,0.0,0.0,0.0,8.09,0.0454449588773659,3,3,4,5,2,3.4,1.019803902718557
PiratesOfCaribbeanHM,pirates_45_160673_48.jpg,H,4,0.0,0.0,0.0,1.12,0.0,0.12,0.0,0.19,0.0,0.92,1.17,1.87,0.39,0.26,0.6,1.34,0.12,8.1,0.0420825116022861,3,4,3,4,3,3.4,0.4898979485566356
PiratesOfCaribbeanHM,pirates_26_143531_12.jpg,H,7,0.0,0.0,0.0,1.31,0.76,1.29,0.0,0.0,0.0,0.0,1.87,1.62,0.49,0.0,0.0,0.0,0.83,8.17,0.0441900460763602,3,6,4,5,4,4.4,1.0198039027185568
PiratesOfCaribbeanHM,pirates_27_77465_17.jpg,H,4,1.73,2.24,1.23,0.72,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.28,0.41,1.12,0.0,8.260000000000002,0.0451446953040933,2,3,3,6,2,3.2,1.469693845669907
PiratesOfCaribbeanHM,pirates_38_122310_41.jpg,H,5,1.42,0.0,1.6,0.84,0.07,0.0,0.13,0.61,0.0,0.0,1.09,0.09,0.0,0.0,0.26,1.18,1.17,8.459999999999999,0.0417457413819885,2,2,3,6,5,3.6,1.624807680927192
