annotator_id,prolific_user,movie,image,movie_type,annot_group,annotator_gender,annotator_origin,movies_recognition,actors_recognition,intensity,sum,exp_sum,quartile
R_8YCvFpGcoRehLt7,0,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Male,Western (European),Several,Several,1,8.759999999999998,0.0375611713054123,q3
R_548npoHdsqhOzpD,0,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Female,Western (European),All of them,A few,3,8.759999999999998,0.0375611713054123,q3
R_2qxUNHI6UNKrlya,1,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Female,Asian (South),A few,Several,4,8.759999999999998,0.0375611713054123,q3
R_7fqKrR8tHyC0tvr,0,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Male,Western (European),A few,Several,5,8.759999999999998,0.0375611713054123,q3
R_2ogU8RUHu1E9gvz,1,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Male,Asian (Southeast),Several,Several,5,8.759999999999998,0.0375611713054123,q3
R_66gIl2UUpbsbwUF,1,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Male,Western (European),Several,Many,4,8.759999999999998,0.0375611713054123,q3
R_5EmOLFhN5MVzhml,1,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Male,Other,Several,Many,1,8.759999999999998,0.0375611713054123,q3
R_3P4WuKP79ywzb9a,1,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Female,Western (European),A few,A few,2,8.759999999999998,0.0375611713054123,q3
R_6DBI46q8munIToT,1,CleanAM,clean_25_69906_75_SUB.jpg,A,3,Female,Western (European),Many,Many,2,8.759999999999998,0.0375611713054123,q3
R_8YCvFpGcoRehLt7,0,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Male,Western (European),Several,Several,2,7.89,0.0403702237841196,q3
R_548npoHdsqhOzpD,0,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Female,Western (European),All of them,A few,1,7.89,0.0403702237841196,q3
R_2qxUNHI6UNKrlya,1,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Female,Asian (South),A few,Several,4,7.89,0.0403702237841196,q3
R_7fqKrR8tHyC0tvr,0,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Male,Western (European),A few,Several,2,7.89,0.0403702237841196,q3
R_2ogU8RUHu1E9gvz,1,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Male,Asian (Southeast),Several,Several,1,7.89,0.0403702237841196,q3
R_66gIl2UUpbsbwUF,1,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Male,Western (European),Several,Many,4,7.89,0.0403702237841196,q3
R_5EmOLFhN5MVzhml,1,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Male,Other,Several,Many,1,7.89,0.0403702237841196,q3
R_3P4WuKP79ywzb9a,1,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Female,Western (European),A few,A few,1,7.89,0.0403702237841196,q3
R_6DBI46q8munIToT,1,BrightStarAM,brightstar_27_111937_6.jpg,A,3,Female,Western (European),Many,Many,3,7.89,0.0403702237841196,q3
R_8YCvFpGcoRehLt7,0,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Male,Western (European),Several,Several,2,7.5299999999999985,0.0395645685487058,q2
R_548npoHdsqhOzpD,0,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Female,Western (European),All of them,A few,3,7.5299999999999985,0.0395645685487058,q2
R_2qxUNHI6UNKrlya,1,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Female,Asian (South),A few,Several,3,7.5299999999999985,0.0395645685487058,q2
R_7fqKrR8tHyC0tvr,0,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Male,Western (European),A few,Several,3,7.5299999999999985,0.0395645685487058,q2
R_2ogU8RUHu1E9gvz,1,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Male,Asian (Southeast),Several,Several,6,7.5299999999999985,0.0395645685487058,q2
R_66gIl2UUpbsbwUF,1,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Male,Western (European),Several,Many,3,7.5299999999999985,0.0395645685487058,q2
R_5EmOLFhN5MVzhml,1,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Male,Other,Several,Many,3,7.5299999999999985,0.0395645685487058,q2
R_3P4WuKP79ywzb9a,1,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Female,Western (European),A few,A few,1,7.5299999999999985,0.0395645685487058,q2
R_6DBI46q8munIToT,1,CleanAM,clean_40_97481_95_SUB.jpg,A,3,Female,Western (European),Many,Many,2,7.5299999999999985,0.0395645685487058,q2
R_8YCvFpGcoRehLt7,0,SpiderAM,spider_35_18369_32.jpg,A,3,Male,Western (European),Several,Several,3,12.99,0.0550305922434467,q4
R_548npoHdsqhOzpD,0,SpiderAM,spider_35_18369_32.jpg,A,3,Female,Western (European),All of them,A few,2,12.99,0.0550305922434467,q4
R_2qxUNHI6UNKrlya,1,SpiderAM,spider_35_18369_32.jpg,A,3,Female,Asian (South),A few,Several,4,12.99,0.0550305922434467,q4
R_7fqKrR8tHyC0tvr,0,SpiderAM,spider_35_18369_32.jpg,A,3,Male,Western (European),A few,Several,5,12.99,0.0550305922434467,q4
R_2ogU8RUHu1E9gvz,1,SpiderAM,spider_35_18369_32.jpg,A,3,Male,Asian (Southeast),Several,Several,6,12.99,0.0550305922434467,q4
R_66gIl2UUpbsbwUF,1,SpiderAM,spider_35_18369_32.jpg,A,3,Male,Western (European),Several,Many,5,12.99,0.0550305922434467,q4
R_5EmOLFhN5MVzhml,1,SpiderAM,spider_35_18369_32.jpg,A,3,Male,Other,Several,Many,2,12.99,0.0550305922434467,q4
R_3P4WuKP79ywzb9a,1,SpiderAM,spider_35_18369_32.jpg,A,3,Female,Western (European),A few,A few,4,12.99,0.0550305922434467,q4
R_6DBI46q8munIToT,1,SpiderAM,spider_35_18369_32.jpg,A,3,Female,Western (European),Many,Many,3,12.99,0.0550305922434467,q4
R_8YCvFpGcoRehLt7,0,ClickHM,click_73_14585_17.jpg,H,3,Male,Western (European),Several,Several,3,10.77,0.0629401133865937,q3
R_548npoHdsqhOzpD,0,ClickHM,click_73_14585_17.jpg,H,3,Female,Western (European),All of them,A few,3,10.77,0.0629401133865937,q3
R_2qxUNHI6UNKrlya,1,ClickHM,click_73_14585_17.jpg,H,3,Female,Asian (South),A few,Several,4,10.77,0.0629401133865937,q3
R_7fqKrR8tHyC0tvr,0,ClickHM,click_73_14585_17.jpg,H,3,Male,Western (European),A few,Several,4,10.77,0.0629401133865937,q3
R_2ogU8RUHu1E9gvz,1,ClickHM,click_73_14585_17.jpg,H,3,Male,Asian (Southeast),Several,Several,7,10.77,0.0629401133865937,q3
R_66gIl2UUpbsbwUF,1,ClickHM,click_73_14585_17.jpg,H,3,Male,Western (European),Several,Many,4,10.77,0.0629401133865937,q3
R_5EmOLFhN5MVzhml,1,ClickHM,click_73_14585_17.jpg,H,3,Male,Other,Several,Many,3,10.77,0.0629401133865937,q3
R_3P4WuKP79ywzb9a,1,ClickHM,click_73_14585_17.jpg,H,3,Female,Western (European),A few,A few,5,10.77,0.0629401133865937,q3
R_6DBI46q8munIToT,1,ClickHM,click_73_14585_17.jpg,H,3,Female,Western (European),Many,Many,2,10.77,0.0629401133865937,q3
R_8YCvFpGcoRehLt7,0,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Male,Western (European),Several,Several,4,7.56,0.0326286352455141,q2
R_548npoHdsqhOzpD,0,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Female,Western (European),All of them,A few,2,7.56,0.0326286352455141,q2
R_2qxUNHI6UNKrlya,1,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Female,Asian (South),A few,Several,3,7.56,0.0326286352455141,q2
R_7fqKrR8tHyC0tvr,0,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Male,Western (European),A few,Several,3,7.56,0.0326286352455141,q2
R_2ogU8RUHu1E9gvz,1,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Male,Asian (Southeast),Several,Several,6,7.56,0.0326286352455141,q2
R_66gIl2UUpbsbwUF,1,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Male,Western (European),Several,Many,2,7.56,0.0326286352455141,q2
R_5EmOLFhN5MVzhml,1,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Male,Other,Several,Many,2,7.56,0.0326286352455141,q2
R_3P4WuKP79ywzb9a,1,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Female,Western (European),A few,A few,3,7.56,0.0326286352455141,q2
R_6DBI46q8munIToT,1,CertifiedCopyAM,copie_11_75331_42.jpg,A,3,Female,Western (European),Many,Many,2,7.56,0.0326286352455141,q2
R_8YCvFpGcoRehLt7,0,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Male,Western (European),Several,Several,5,12.95,0.0662353447783366,q4
R_548npoHdsqhOzpD,0,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Female,Western (European),All of them,A few,3,12.95,0.0662353447783366,q4
R_2qxUNHI6UNKrlya,1,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Female,Asian (South),A few,Several,6,12.95,0.0662353447783366,q4
R_7fqKrR8tHyC0tvr,0,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Male,Western (European),A few,Several,5,12.95,0.0662353447783366,q4
R_2ogU8RUHu1E9gvz,1,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Male,Asian (Southeast),Several,Several,6,12.95,0.0662353447783366,q4
R_66gIl2UUpbsbwUF,1,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Male,Western (European),Several,Many,5,12.95,0.0662353447783366,q4
R_5EmOLFhN5MVzhml,1,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Male,Other,Several,Many,4,12.95,0.0662353447783366,q4
R_3P4WuKP79ywzb9a,1,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Female,Western (European),A few,A few,7,12.95,0.0662353447783366,q4
R_6DBI46q8munIToT,1,SynecdocheAM,newyork_67_48034_133.jpg,A,3,Female,Western (European),Many,Many,4,12.95,0.0662353447783366,q4
R_8YCvFpGcoRehLt7,0,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Male,Western (European),Several,Several,2,6.779999999999999,0.0368854800817413,q2
R_548npoHdsqhOzpD,0,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Female,Western (European),All of them,A few,1,6.779999999999999,0.0368854800817413,q2
R_2qxUNHI6UNKrlya,1,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Female,Asian (South),A few,Several,4,6.779999999999999,0.0368854800817413,q2
R_7fqKrR8tHyC0tvr,0,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Male,Western (European),A few,Several,3,6.779999999999999,0.0368854800817413,q2
R_2ogU8RUHu1E9gvz,1,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Male,Asian (Southeast),Several,Several,3,6.779999999999999,0.0368854800817413,q2
R_66gIl2UUpbsbwUF,1,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Male,Western (European),Several,Many,4,6.779999999999999,0.0368854800817413,q2
R_5EmOLFhN5MVzhml,1,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Male,Other,Several,Many,5,6.779999999999999,0.0368854800817413,q2
R_3P4WuKP79ywzb9a,1,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Female,Western (European),A few,A few,1,6.779999999999999,0.0368854800817413,q2
R_6DBI46q8munIToT,1,SynecdocheAM,newyork_24_67521_288.jpg,A,3,Female,Western (European),Many,Many,2,6.779999999999999,0.0368854800817413,q2
R_8YCvFpGcoRehLt7,0,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Male,Western (European),Several,Several,1,10.76,0.04939371616427,q4
R_548npoHdsqhOzpD,0,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Female,Western (European),All of them,A few,2,10.76,0.04939371616427,q4
R_2qxUNHI6UNKrlya,1,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Female,Asian (South),A few,Several,6,10.76,0.04939371616427,q4
R_7fqKrR8tHyC0tvr,0,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Male,Western (European),A few,Several,6,10.76,0.04939371616427,q4
R_2ogU8RUHu1E9gvz,1,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Male,Asian (Southeast),Several,Several,4,10.76,0.04939371616427,q4
R_66gIl2UUpbsbwUF,1,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Male,Western (European),Several,Many,4,10.76,0.04939371616427,q4
R_5EmOLFhN5MVzhml,1,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Male,Other,Several,Many,4,10.76,0.04939371616427,q4
R_3P4WuKP79ywzb9a,1,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Female,Western (European),A few,A few,2,10.76,0.04939371616427,q4
R_6DBI46q8munIToT,1,MonsterInLawHM,monster_55_60897_19.jpg,H,3,Female,Western (European),Many,Many,2,10.76,0.04939371616427,q4
R_8YCvFpGcoRehLt7,0,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Male,Western (European),Several,Several,2,10.54,0.0490278094161409,q4
R_548npoHdsqhOzpD,0,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Female,Western (European),All of them,A few,3,10.54,0.0490278094161409,q4
R_2qxUNHI6UNKrlya,1,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Female,Asian (South),A few,Several,1,10.54,0.0490278094161409,q4
R_7fqKrR8tHyC0tvr,0,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Male,Western (European),A few,Several,2,10.54,0.0490278094161409,q4
R_2ogU8RUHu1E9gvz,1,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Male,Asian (Southeast),Several,Several,2,10.54,0.0490278094161409,q4
R_66gIl2UUpbsbwUF,1,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Male,Western (European),Several,Many,6,10.54,0.0490278094161409,q4
R_5EmOLFhN5MVzhml,1,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Male,Other,Several,Many,3,10.54,0.0490278094161409,q4
R_3P4WuKP79ywzb9a,1,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Female,Western (European),A few,A few,2,10.54,0.0490278094161409,q4
R_6DBI46q8munIToT,1,CertifiedCopyAM,copie_58_72505_15.jpg,A,3,Female,Western (European),Many,Many,4,10.54,0.0490278094161409,q4
R_8YCvFpGcoRehLt7,0,ClickHM,click_72_53385_93.jpg,H,3,Male,Western (European),Several,Several,3,14.599999999999996,0.073715579239956,q4
R_548npoHdsqhOzpD,0,ClickHM,click_72_53385_93.jpg,H,3,Female,Western (European),All of them,A few,2,14.599999999999996,0.073715579239956,q4
R_2qxUNHI6UNKrlya,1,ClickHM,click_72_53385_93.jpg,H,3,Female,Asian (South),A few,Several,4,14.599999999999996,0.073715579239956,q4
R_7fqKrR8tHyC0tvr,0,ClickHM,click_72_53385_93.jpg,H,3,Male,Western (European),A few,Several,2,14.599999999999996,0.073715579239956,q4
R_2ogU8RUHu1E9gvz,1,ClickHM,click_72_53385_93.jpg,H,3,Male,Asian (Southeast),Several,Several,5,14.599999999999996,0.073715579239956,q4
R_66gIl2UUpbsbwUF,1,ClickHM,click_72_53385_93.jpg,H,3,Male,Western (European),Several,Many,2,14.599999999999996,0.073715579239956,q4
R_5EmOLFhN5MVzhml,1,ClickHM,click_72_53385_93.jpg,H,3,Male,Other,Several,Many,4,14.599999999999996,0.073715579239956,q4
R_3P4WuKP79ywzb9a,1,ClickHM,click_72_53385_93.jpg,H,3,Female,Western (European),A few,A few,4,14.599999999999996,0.073715579239956,q4
R_6DBI46q8munIToT,1,ClickHM,click_72_53385_93.jpg,H,3,Female,Western (European),Many,Many,3,14.599999999999996,0.073715579239956,q4
R_8YCvFpGcoRehLt7,0,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Male,Western (European),Several,Several,1,4.44,0.0226289019473337,q2
R_548npoHdsqhOzpD,0,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Female,Western (European),All of them,A few,2,4.44,0.0226289019473337,q2
R_2qxUNHI6UNKrlya,1,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Female,Asian (South),A few,Several,6,4.44,0.0226289019473337,q2
R_7fqKrR8tHyC0tvr,0,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Male,Western (European),A few,Several,4,4.44,0.0226289019473337,q2
R_2ogU8RUHu1E9gvz,1,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Male,Asian (Southeast),Several,Several,2,4.44,0.0226289019473337,q2
R_66gIl2UUpbsbwUF,1,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Male,Western (European),Several,Many,4,4.44,0.0226289019473337,q2
R_5EmOLFhN5MVzhml,1,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Male,Other,Several,Many,1,4.44,0.0226289019473337,q2
R_3P4WuKP79ywzb9a,1,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Female,Western (European),A few,A few,2,4.44,0.0226289019473337,q2
R_6DBI46q8munIToT,1,BrightStarAM,brightstar_2_8018_80.jpg,A,3,Female,Western (European),Many,Many,2,4.44,0.0226289019473337,q2
R_8YCvFpGcoRehLt7,0,SpiderAM,spider_14_14577_7.jpg,A,3,Male,Western (European),Several,Several,3,6.21,0.0340328081710692,q2
R_548npoHdsqhOzpD,0,SpiderAM,spider_14_14577_7.jpg,A,3,Female,Western (European),All of them,A few,2,6.21,0.0340328081710692,q2
R_2qxUNHI6UNKrlya,1,SpiderAM,spider_14_14577_7.jpg,A,3,Female,Asian (South),A few,Several,2,6.21,0.0340328081710692,q2
R_7fqKrR8tHyC0tvr,0,SpiderAM,spider_14_14577_7.jpg,A,3,Male,Western (European),A few,Several,3,6.21,0.0340328081710692,q2
R_2ogU8RUHu1E9gvz,1,SpiderAM,spider_14_14577_7.jpg,A,3,Male,Asian (Southeast),Several,Several,3,6.21,0.0340328081710692,q2
R_66gIl2UUpbsbwUF,1,SpiderAM,spider_14_14577_7.jpg,A,3,Male,Western (European),Several,Many,4,6.21,0.0340328081710692,q2
R_5EmOLFhN5MVzhml,1,SpiderAM,spider_14_14577_7.jpg,A,3,Male,Other,Several,Many,3,6.21,0.0340328081710692,q2
R_3P4WuKP79ywzb9a,1,SpiderAM,spider_14_14577_7.jpg,A,3,Female,Western (European),A few,A few,4,6.21,0.0340328081710692,q2
R_6DBI46q8munIToT,1,SpiderAM,spider_14_14577_7.jpg,A,3,Female,Western (European),Many,Many,4,6.21,0.0340328081710692,q2
R_8YCvFpGcoRehLt7,0,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Male,Western (European),Several,Several,2,2.48,0.0122860513659263,q1
R_548npoHdsqhOzpD,0,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Female,Western (European),All of them,A few,3,2.48,0.0122860513659263,q1
R_2qxUNHI6UNKrlya,1,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Female,Asian (South),A few,Several,3,2.48,0.0122860513659263,q1
R_7fqKrR8tHyC0tvr,0,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Male,Western (European),A few,Several,2,2.48,0.0122860513659263,q1
R_2ogU8RUHu1E9gvz,1,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Male,Asian (Southeast),Several,Several,4,2.48,0.0122860513659263,q1
R_66gIl2UUpbsbwUF,1,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Male,Western (European),Several,Many,5,2.48,0.0122860513659263,q1
R_5EmOLFhN5MVzhml,1,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Male,Other,Several,Many,2,2.48,0.0122860513659263,q1
R_3P4WuKP79ywzb9a,1,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Female,Western (European),A few,A few,3,2.48,0.0122860513659263,q1
R_6DBI46q8munIToT,1,BrightStarAM,brightstar_18_119601_207.jpg,A,3,Female,Western (European),Many,Many,2,2.48,0.0122860513659263,q1
R_8YCvFpGcoRehLt7,0,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Male,Western (European),Several,Several,3,9.29,0.0374882826671173,q3
R_548npoHdsqhOzpD,0,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Female,Western (European),All of them,A few,3,9.29,0.0374882826671173,q3
R_2qxUNHI6UNKrlya,1,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Female,Asian (South),A few,Several,6,9.29,0.0374882826671173,q3
R_7fqKrR8tHyC0tvr,0,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Male,Western (European),A few,Several,2,9.29,0.0374882826671173,q3
R_2ogU8RUHu1E9gvz,1,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Male,Asian (Southeast),Several,Several,6,9.29,0.0374882826671173,q3
R_66gIl2UUpbsbwUF,1,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Male,Western (European),Several,Many,7,9.29,0.0374882826671173,q3
R_5EmOLFhN5MVzhml,1,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Male,Other,Several,Many,2,9.29,0.0374882826671173,q3
R_3P4WuKP79ywzb9a,1,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Female,Western (European),A few,A few,4,9.29,0.0374882826671173,q3
R_6DBI46q8munIToT,1,PiratesOfCaribbeanHM,pirates_31_70233_69.jpg,H,3,Female,Western (European),Many,Many,2,9.29,0.0374882826671173,q3
R_8YCvFpGcoRehLt7,0,ClickHM,click_31_22364_147.jpg,H,3,Male,Western (European),Several,Several,1,9.15,0.0466633909904302,q3
R_548npoHdsqhOzpD,0,ClickHM,click_31_22364_147.jpg,H,3,Female,Western (European),All of them,A few,1,9.15,0.0466633909904302,q3
R_2qxUNHI6UNKrlya,1,ClickHM,click_31_22364_147.jpg,H,3,Female,Asian (South),A few,Several,5,9.15,0.0466633909904302,q3
R_7fqKrR8tHyC0tvr,0,ClickHM,click_31_22364_147.jpg,H,3,Male,Western (European),A few,Several,3,9.15,0.0466633909904302,q3
R_2ogU8RUHu1E9gvz,1,ClickHM,click_31_22364_147.jpg,H,3,Male,Asian (Southeast),Several,Several,4,9.15,0.0466633909904302,q3
R_66gIl2UUpbsbwUF,1,ClickHM,click_31_22364_147.jpg,H,3,Male,Western (European),Several,Many,2,9.15,0.0466633909904302,q3
R_5EmOLFhN5MVzhml,1,ClickHM,click_31_22364_147.jpg,H,3,Male,Other,Several,Many,2,9.15,0.0466633909904302,q3
R_3P4WuKP79ywzb9a,1,ClickHM,click_31_22364_147.jpg,H,3,Female,Western (European),A few,A few,1,9.15,0.0466633909904302,q3
R_6DBI46q8munIToT,1,ClickHM,click_31_22364_147.jpg,H,3,Female,Western (European),Many,Many,1,9.15,0.0466633909904302,q3
R_8YCvFpGcoRehLt7,0,SpiderAM,spider_3_41177_71.jpg,A,3,Male,Western (European),Several,Several,4,7.940000000000001,0.0282974594908517,q3
R_548npoHdsqhOzpD,0,SpiderAM,spider_3_41177_71.jpg,A,3,Female,Western (European),All of them,A few,3,7.940000000000001,0.0282974594908517,q3
R_2qxUNHI6UNKrlya,1,SpiderAM,spider_3_41177_71.jpg,A,3,Female,Asian (South),A few,Several,7,7.940000000000001,0.0282974594908517,q3
R_7fqKrR8tHyC0tvr,0,SpiderAM,spider_3_41177_71.jpg,A,3,Male,Western (European),A few,Several,4,7.940000000000001,0.0282974594908517,q3
R_2ogU8RUHu1E9gvz,1,SpiderAM,spider_3_41177_71.jpg,A,3,Male,Asian (Southeast),Several,Several,4,7.940000000000001,0.0282974594908517,q3
R_66gIl2UUpbsbwUF,1,SpiderAM,spider_3_41177_71.jpg,A,3,Male,Western (European),Several,Many,7,7.940000000000001,0.0282974594908517,q3
R_5EmOLFhN5MVzhml,1,SpiderAM,spider_3_41177_71.jpg,A,3,Male,Other,Several,Many,6,7.940000000000001,0.0282974594908517,q3
R_3P4WuKP79ywzb9a,1,SpiderAM,spider_3_41177_71.jpg,A,3,Female,Western (European),A few,A few,5,7.940000000000001,0.0282974594908517,q3
R_6DBI46q8munIToT,1,SpiderAM,spider_3_41177_71.jpg,A,3,Female,Western (European),Many,Many,5,7.940000000000001,0.0282974594908517,q3
R_8YCvFpGcoRehLt7,0,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Male,Western (European),Several,Several,2,2.56,0.0141291931242425,q1
R_548npoHdsqhOzpD,0,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Female,Western (European),All of them,A few,1,2.56,0.0141291931242425,q1
R_2qxUNHI6UNKrlya,1,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Female,Asian (South),A few,Several,1,2.56,0.0141291931242425,q1
R_7fqKrR8tHyC0tvr,0,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Male,Western (European),A few,Several,2,2.56,0.0141291931242425,q1
R_2ogU8RUHu1E9gvz,1,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Male,Asian (Southeast),Several,Several,4,2.56,0.0141291931242425,q1
R_66gIl2UUpbsbwUF,1,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Male,Western (European),Several,Many,6,2.56,0.0141291931242425,q1
R_5EmOLFhN5MVzhml,1,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Male,Other,Several,Many,3,2.56,0.0141291931242425,q1
R_3P4WuKP79ywzb9a,1,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Female,Western (European),A few,A few,6,2.56,0.0141291931242425,q1
R_6DBI46q8munIToT,1,FastAndFuriousHM,fandf_7_76449_7.jpg,H,3,Female,Western (European),Many,Many,1,2.56,0.0141291931242425,q1
R_8YCvFpGcoRehLt7,0,AllOrNothingAM,all_53_146265_165.jpg,A,3,Male,Western (European),Several,Several,2,8.84,0.0418072041788025,q2
R_548npoHdsqhOzpD,0,AllOrNothingAM,all_53_146265_165.jpg,A,3,Female,Western (European),All of them,A few,3,8.84,0.0418072041788025,q2
R_2qxUNHI6UNKrlya,1,AllOrNothingAM,all_53_146265_165.jpg,A,3,Female,Asian (South),A few,Several,2,8.84,0.0418072041788025,q2
R_7fqKrR8tHyC0tvr,0,AllOrNothingAM,all_53_146265_165.jpg,A,3,Male,Western (European),A few,Several,6,8.84,0.0418072041788025,q2
R_2ogU8RUHu1E9gvz,1,AllOrNothingAM,all_53_146265_165.jpg,A,3,Male,Asian (Southeast),Several,Several,7,8.84,0.0418072041788025,q2
R_66gIl2UUpbsbwUF,1,AllOrNothingAM,all_53_146265_165.jpg,A,3,Male,Western (European),Several,Many,5,8.84,0.0418072041788025,q2
R_5EmOLFhN5MVzhml,1,AllOrNothingAM,all_53_146265_165.jpg,A,3,Male,Other,Several,Many,4,8.84,0.0418072041788025,q2
R_3P4WuKP79ywzb9a,1,AllOrNothingAM,all_53_146265_165.jpg,A,3,Female,Western (European),A few,A few,6,8.84,0.0418072041788025,q2
R_6DBI46q8munIToT,1,AllOrNothingAM,all_53_146265_165.jpg,A,3,Female,Western (European),Many,Many,4,8.84,0.0418072041788025,q2
